timestamp,USD,ETH,wBTC,wETH,DAI
1591747200,105314592,431741.0405,173.376668,561168.7149,14405097.26
1591660800,107129905,435027.6334,169.80886,411781.6681,11390058.59
1591574400,115044144,472092.1827,168.343468,382871.1855,8345389.409
1591488000,113945596,472626.8033,174.119631,293215.9134,6099123.859
1591401600,111574820,464546.6733,168.869911,260324.6416,5601293.726
1591315200,113576532,469033.789,164.42538,253226.564,4412296.103
1591228800,113169459,465948.0361,160.563257,252449.8843,6538586.75
1591142400,100573065,423965.3697,151.079565,248534.4859,5792453.459
1591056000,104850412,429450.7966,151.21324,246730.8636,5965380.362
1590969600,99786127,430948.5079,151.206123,312391.521,5849514.919
1590883200,103937024,427161.8609,181.736409,314324.2665,5579106.71
1590796800,95993270,437287.1265,182.254044,309349.5766,15423489.11
1590710400,98719571,451433.9263,182.356235,309185.5667,15299840.66
1590624000,98531534,474942.3214,182.20078,308605.1845,15666177.38
1590537600,97622722,480521.3723,180.938572,309424.1047,15448754.58
1590451200,95576256,462794.1894,181.365554,310542.5989,15080805.83
1590364800,95472473,463863.9248,182.966528,309301.6401,4685159.71
1590278400,102129937,487517.0032,182.720248,309963.3465,6321797.047
1590192000,104221619,497810.5608,182.663587,308346.4451,5973818.758
1590105600,104398696,519215.6761,182.669349,308654.1024,7160889.489
1590019200,103673626,492815.6391,183.873374,308426.1348,7329768.23
1589932800,105293235,492622.9765,183.750857,318884.901,7544330.959
1589846400,105661660,493308.0909,177.772082,320137.2432,7563524.405
1589760000,106196467,514144.1152,173.945369,319970.7955,7896058.78
1589673600,104230628,519050.9835,174.526112,322508.6189,7337341.043
1589587200,99149478,508172.2003,174.816112,321533.2577,7350288.324
1589500800,101848048,502110.2741,177.450522,320914.3583,7671264.492
1589414400,104955181,524408.8188,177.39553,323233.1842,10295373.7
1589328000,98791126,515046.7963,130.259004,323869.2198,7761081.522
1589241600,97307452,520806.3156,0,323121.8795,7489911.193
1589155200,95382722,506358.3479,133.1220503,323198.2531,6885804.539
1589068800,100001048,477719.6197,131.9728076,322715.7184,5654436.142
1588982400,99843731,473641.9877,132.4252195,319131.3399,6319245.917
1588896000,97885979,463628.9443,132.5313992,317306.4734,6740662.621
1588809600,95728547,481701.5398,132.8433872,316586.8841,6699044.068
1588723200,97790402,476375.6917,132.6259685,315881.6346,6830297.19
1588636800,98338238,474926.2919,132.5232074,315953.4112,6784670.783
1588550400,100463207,477418.6523,132.9815095,316940.7938,6911425.257
1588464000,101150704,474306.968,132.9815094,315745.7141,7914860.578
1588377600,102851047,483549.8213,133.0180209,314916.7421,7232920.334
1588291200,94689596,457946.4913,135.6644204,317337.9584,7484174.235
1588204800,98461357,458407.5469,136.0810838,311771.0616,7471983.881
1588118400,94262169,480341.2607,136.2481797,308125.7182,7746957.086
1588032000,93936042,478923.4322,149.598,309923.287,8179246.524
1587945600,79648265,405355.3107,177.4298709,309131.8355,8920944.74
1587859200,91527389,471207.7276,181.5805887,306806.093,8357537.09
1587772800,88760224,473842.7504,181.6545637,308467.291,9051452.236
1587686400,89325437,482683.654,132.8281914,308074.6825,8901918.086
1587600000,91877843,499607.6291,132.6160617,307829.4243,1537848.378
1587513600,87691040,505540.4128,134.1627645,304474.5461,1677512.956
1587427200,87178845,502645.5547,133.5442364,290396.4016,2058758.836
1587340800,96207820,527918.2397,134.8788447,289095.3869,1904950.673
1587254400,99862427,527730.418,138.0258744,286804.559,1873753.959
1587168000,96939153,561380.3162,129.5180706,286617.8896,2018030.009
1587081600,96085205,553613.7647,129.5165277,286069.6362,1812865.029
1586995200,93341701,597042.9896,130.1207964,286015.9477,1922621.906
1586908800,95500999,591997.2663,131.835544,282181.4812,1769663.509
1586822400,94905908,602768.5487,131.8378873,283011.5454,1712396.619
1586736000,96345511,604198.6141,132.5155421,281310.016,1275005.355
1586649600,94404382,590876.7729,139.8000127,279795.3654,172800.5055
1586563200,94186303,594986.1213,141.9721658,286305.7176,2072247.301
1586476800,99645278,585322.3567,142.3002727,297211.7057,1957632.224
1586390400,100381292,579167.3898,153.4373181,295452.8067,2748952.716
1586304000,99593395,603376.9235,163.4747645,283534.469,3189748.858
1586217600,100879248,587942.9304,168.1372301,305611.0795,3044982.975
1586131200,94886774,659668.896,172.8683749,294169.4355,3376833.129
1586044800,94736309,653714.5253,172.7951753,294628.0187,3792741.336
1585958400,92362584,651679.842,175.468543,294480.4332,3919667.669
1585872000,93656486,660203.6233,173.6192262,293354.8379,3899467.939
1585785600,93260019,683373.7745,183.6977974,294157.6613,4413878.846
1585699200,89922260,668616.7001,184.8088142,295459.7656,5402869.598
1585612800,90244470,678836.0915,179.0778205,293210.0295,5875150.289
1585526400,86747306,687216.2402,177.2114307,293300.458,7179399.137
1585440000,90663273,684406.0768,245.2438262,294894.0842,13401748.51
1585353600,90070040,676760.3877,183.0521944,291741.9334,14768126.07
1585267200,91994898,656028.6529,183.4133005,289653.9186,14484682.3
1585180800,82492856,600515.804,183.647797,290082.9068,13828366.74
1585094400,83238770,594987.634,180.0576864,291465.0129,13255388.76
1585008000,81105314,590028.4737,180.7264147,300579.1894,12676074.06
1584921600,76088831,613273.4021,180.0786936,302976.5192,12247378.93
1584835200,111116264,831833.0888,180.3783546,303656.1802,11526500.13
1584748800,80262584,599063.92,181.9650237,302398.2139,11660145.79
1584662400,81862899,595539.7861,181.9647471,302841.2939,11649863.75
1584576000,78304719,653683.2707,181.9425049,303758.3053,11670708.53
1584489600,71583930,613769.4418,181.0390515,300874.0042,11998532.84
1584403200,71160453,634059.1018,165.9110427,300442.7669,5275397.92
1584316800,77139537,611781.5608,165.6351284,297525.722,4966057.309
1584230400,87902675,708378.3947,163.9234997,299334.2468,5189909.731
1584144000,93926849,690790.976,132.5483875,307008.9098,3464322.486
1584057600,83366275,762589.4164,153.765527,313944.8983,3504925.584
1583971200,115859010,588953.8939,176.0717612,314710.7616,2081964.698
1583884800,119991847,593695.7449,172.7369154,314452.4646,1990721.929
1583798400,133493023,654570.0843,160.7082462,303513.377,1882158.683
1583712000,137463509,682201.0372,133.2665594,295675.873,1395465.887
1583625600,160312325,666302.2652,133.2445786,297799.5113,786637.1394
1583539200,164764511,666792.841,143.7972414,332400.8874,2141034.634
1583452800,162454594,706201.5041,140.2280708,382700.5324,1113893.684
1583366400,163424618,718286.8231,174.3297514,388587.5397,2050135.576
1583280000,162107032,717986.6773,192.4042317,332502.4242,200800.943
1583193600,165627671,706874.1027,232.4330351,386309.0918,3774296.595
1583107200,158130713,715102.9394,231.7246954,392390.986,6878790.069
1583020800,156887405,705048.5574,239.1746887,471673.5432,5815343.468
1582934400,160430857,698162.9183,206.6716859,472504.9942,8885878.891
1582848000,160979233,699605.5324,173.9398785,476731.2634,8863821.861
1582761600,152722117,678252.507,175.0039562,478370.7293,8929154.211
1582675200,167623821,674759.7657,175.3041659,527861.2985,9006594.579
1582588800,176486612,660404.9244,174.2527429,526710.4467,8884041.656
1582502400,183374572,665920.6595,179.0979098,528476.9787,8511616.512
1582416000,177835848,671408.0417,175.4916971,527942.6024,8157501.622
1582329600,179005084,670757.6123,175.4595304,526625.0044,6050482.364
1582243200,174873724,676154.0579,176.2425389,507030.0706,7283333.762
1582156800,172011426,662244.6523,173.5075042,505534.7322,7399343.939
1582070400,168465801,596550.2868,183.2559416,510609.9419,5711294.345
1581984000,154859668,578525.3586,165.4847323,487718.8104,8736371.016
1581897600,148710302,573750.1524,163.6767286,486172.3728,9974578.306
1581811200,150570918,568535.4101,164.0557109,484973.2596,9773165.213
1581724800,161227022,564757.6783,163.333273,490665.6938,9984489.79
1581638400,159528791,594879.334,162.3758495,501289.6133,9681387.864
1581552000,160000949,602095.8418,175.3077476,500158.5564,10446637.14
1581465600,148854646,627840.2548,175.4290627,499669.9689,10347791.91
1581379200,141855850,637153.4765,186.1482448,485227.1225,10369222.76
1581292800,146037016,639951.8668,186.5567859,420844.4643,11955977.59
1581206400,143571208,643903.7,177.5902766,392657.0622,15131006.79
1581120000,141769987,636053.6004,178.0139197,382716.215,15192337.82
1581033600,136925715,643417.673,22.12413234,380535.9621,15552529.25
1580947200,132185806,648828.3807,155.7512042,379439.8264,14371585.15
1580860800,125063267,661395.4572,161.7145875,392238.8543,14110922.93
1580774400,123872450,653163.459,148.5729106,393694.163,14243702.98
1580688000,122404522,649740.018,133.6399219,396079.3385,14721814.21
1580601600,120708174,657846.0625,135.5940555,395252.9745,14530896.94
1580515200,118217552,657970.4569,133.4241868,394778.0264,15649683.57
1580428800,121064418,656673.9965,131.8857502,393310.5982,16053228.22
1580342400,114705030,660134.8412,137.9187033,389641.858,15500604.22
1580256000,115669615,658710.7916,149.5783137,391809.3718,13970211.97
1580169600,114203421,672180.2295,149.1779307,386063.0074,13493519.29
1580083200,110514288,657119.0867,149.0401706,379861.9047,12959964.29
1579996800,107675545,664869.0645,150.247776,378922.799,12040679.03
1579910400,108878577,666331.5606,123.7474419,379202.3965,12404518.51
1579824000,106755630,653819.39,122.6402573,382556.4496,12002698.4
1579737600,109174622,645392.6578,126.6848931,379754.3482,12346537.97
1579651200,108497977,640219.3722,116.6355479,380999.2896,12075035.7
1579564800,104365142,624230.7674,118.6783017,378283.4873,10842763.84
1579478400,113502236,678435.3616,127.0971723,377051.4305,10634080.7
1579392000,119120009,682910.1015,129.7302725,376359.3056,9888720.061
1579305600,119484547,703595.2597,119.2842407,376097.0071,7324208.334
1579219200,119525798,726821.5141,136.2520162,374063.6688,6382824.336
1579132800,120362891,724030.865,136.3033809,373048.0508,6541025.775
1579046400,112177380,676378.5348,136.3756939,372347.6695,5921977.951
1578960000,103271632,715623.5327,136.4993041,375165.6408,5023888.312
1578873600,104608762,711672.6444,136.9409026,369749.071,4738576.684
1578787200,102504054,716861.6966,137.0046715,370628.9379,4516758.089
1578700800,102828901,707700.6263,146.3505566,369963.6466,10151711.1
1578614400,97924702,707548.4249,129.9427567,388206.7158,9520787.25
1578528000,99646159,706760.4724,126.0800469,386738.1642,9746581.603
1578441600,107245970,748976.6743,132.6939858,398751.3417,9536958.092
1578355200,104588579,722496.4009,123.9924085,398381.6728,9361077.251
1578268800,101296603,742045.2934,123.006865,394247.1761,10208277.05
1578182400,100300938,740556.2463,135.2220311,392381.1608,10427646.29
1578096000,99057259,734029.3368,125.1247313,392181.8837,10020080.05
1578009600,96663742,750728.0367,125.3213606,392379.3085,9753838.553
1577923200,97042860,730469.4016,124.582886,391727.7202,9281070.216
1577836800,95616373,728838.8825,124.6727322,367197.5513,9601080.749
1577750400,95883417,722340.0407,119.2894345,368578.4289,9718336.511
1577664000,99096789,728385.0717,119.3643235,392396.811,11493822.96
1577577600,101103701,781025.1139,119.6632425,369487.0923,10998843.75
1577491200,97440802,764961.5481,119.7570079,366690.3908,10915285.96
1577404800,99342276,786308.9758,125.223043,368147.6124,10535079.05
1577318400,97407415,771727.2619,126.7494489,365739.5502,10190628.9
1577232000,98251640,762172.3683,128.9033667,366758.0437,10462788.07
1577145600,99093142,768998.4634,129.0757468,351275.9485,10363045.71
1577059200,100441617,755086.581,132.2225752,351161.8245,10114988.05
1576972800,99063583,762614.1878,132.8188856,349569.0047,9521232.609
1576886400,98964332,764557.5711,131.8447272,349641.1688,9437380.102
1576800000,96368323,746578.2693,131.8439272,381265.7603,9431040.693
1576713600,98266263,736628.6582,135.2142949,357945.3341,9393366.136
1576627200,89471133,729007.8465,134.8495165,379792.8162,8024457.38
1576540800,94497065,704046.0811,134.8495165,357241.851,8188980.86
1576454400,98950329,687107.3467,134.4332462,356751.2051,7940465.198
1576368000,98964074,688924.9843,128.9899261,358372.7996,7843642.227
1576281600,99732003,684220.6572,128.9982024,357960.1189,7596128.964
1576195200,99477630,681260.3068,129.9768315,357162.9222,7575521.05
1576108800,98072680,676643.3007,130.9669744,353500.5485,7510696.921
1576022400,98578819,671060.7148,130.9325262,352987.8558,5076871.626
1575936000,102144390,689931.7123,135.7647114,352022.3483,5042453.253
1575849600,97794378,642918.7956,128.7866089,349027.5268,5784651.261
1575763200,97456868,653634.2589,128.9048653,345572.3226,5806930.736
1575676800,100213517,670818.107,129.6961942,350066.3157,6004100.489
1575590400,99554113,669361.3461,128.7681778,350070.0884,6137786.047
1575504000,100728053,689021.4994,128.6475652,344790.0981,6351247.031
1575417600,100597297,678107.8328,128.2864579,343538.4182,6290185.495
1575331200,97785062,652422.3512,125.9922524,321362.4696,6964353.768
1575244800,99250942,653568.6949,125.7385271,322225.0163,7430979.337
1575158400,100403778,656190.9548,125.6043735,333126.5825,8037246.296
1575072000,101741613,654076.5863,125.785031,323380.4071,1312454.356
1574985600,98974828,651707.5657,125.3213413,322237.7584,1401809.758
1574899200,99382916,644673.8194,124.9835214,352343.1734,1811848.229
1574812800,98247471,660043.4733,126.1239561,350635.7603,1214691.723
1574726400,95808761,651582.9774,128.0540361,350011.2396,1382444.886
1574640000,94428653,665928.4415,129.13592,348787.6544,1542281.493
1574553600,100769067,654089.7507,126.7253185,349649.2805,522939.6192
1574467200,96855394,640874.7039,122.9034075,350536.168,604776.2862
1574380800,97279113,601825.7424,122.8811984,351043.8717,259921.5486
1574294400,102014354,580418.4911,122.684545,354616.9567,257567.1876
1574208000,101219838,572251.4586,128.3795608,351951.1997,78929.80133
1574121600,100964509,563355.1445,127.3153862,348724.6496,0
1574035200,106034182,569739.3047,127.3779342,345536.2088,0
1573948800,105374717,570889.1375,126.5427205,340570.2719,0
1573862400,104064718,575038.5036,127.2866835,344331.4579,0
1573776000,102457745,551263.0206,128.4389377,349797.0598,0
1573689600,103705899,547896.7614,130.8380428,347970.3604,0
1573603200,110441604,587987.0308,123.669276,317184.1496,0
1573516800,112931714,608206.1288,123.212464,316679.9927,0
1573430400,115149915,605001.3923,123.3754096,324611.0149,0
1573344000,114839461,613950.6068,122.8178391,319417.9555,0
1573257600,114438157,620126.5688,125.9108823,322846.8008,0
1573171200,116025768,618210.6138,123.3913246,322703.167,0
1573084800,119162440,619154.3178,122.5735189,323728.7404,0
1572998400,122282255,642812.6741,122.3485994,322721.1983,0
1572912000,125657888,671679.9658,122.2527566,321998.812,0
1572825600,124864798,678060.2661,121.059321,324180.7976,0
1572739200,127412750,686047.5447,123.5425515,325753.7627,0
1572652800,126515782,684683.3099,123.5321016,336768.3768,0
1572566400,124355071,678979.3666,123.8506264,339009.1162,0
1572480000,125987651,682785.8823,124.1965492,338872.1915,0
1572393600,128340915,670152.5508,121.7475901,343824.3955,0
1572307200,124099809,678994.4137,122.1112689,340403.9325,0
1572220800,124890962,676622.3968,121.3460755,356816.3905,0
1572134400,122141653,678225.6261,120.1849121,388857.006,0
1572048000,124240612,681367.8403,120.0843004,420494.0968,0
1571961600,114067080,698127.67,119.8310979,431563.3731,0
1571875200,111182693,679600.813,114.9130434,435981.9871,0
1571788800,116851667,674196.0939,112.7672467,428349.5743,0
1571702400,119901582,679252.1074,110.8094115,428290.6165,0
1571616000,120012980,673813.8229,111.5580682,422444.1082,0
1571529600,118701996,676943.2335,112.4082315,427881.7525,0
1571443200,117421982,671328.0087,112.3885919,430081.2347,0
1571356800,119919216,665293.8474,112.6706836,431788.8686,0
1571270400,118553845,666744.5307,116.1439978,427882.4222,0
1571184000,120055337,658450.8145,119.4809914,426663.5976,0
1571097600,123821825,653827.3577,118.5728414,428661.8718,0
1571011200,121777971,660472.779,117.0921206,432760.5031,0
1570924800,121841770,661931.7108,115.1734807,431192.0568,0
1570838400,119892348,657737.2614,116.0998966,430748.0554,0
1570752000,125692451,648802.2041,119.5006096,431028.8395,0
1570665600,124756238,641849.2463,119.2372194,431123.617,0
1570579200,117989567,646482.7516,115.7771157,430652.0643,0
1570492800,113304609,624199.0359,116.0329258,430098.6493,0
1570406400,111513894,645260.3518,113.8603809,431011.6179,0
1570320000,115557980,639360.2966,113.8841521,430628.147,0
1570233600,113248519,637660.58,113.7805212,432365.1657,0
1570147200,112033952,634286.0896,111.7870172,433151.1738,0
1570060800,114925314,628935.1174,108.8294193,434058.258,0
1569974400,113380508,639556.1146,108.7915327,429596.582,0
1569888000,114982077,631596.1384,109.2336746,431918.9006,0
1569801600,113170821,656900.5166,110.9822841,433659.9245,0
1569715200,115363311,652765.8632,111.244562,434536.2072,0
1569628800,113938870,647049.0658,109.4061926,436559.0018,0
1569542400,106662637,638316.1999,109.1007831,434177.9017,0
1569456000,108063346,631026.838,104.4308191,432325.2196,0
1569369600,105265761,629768.2381,102.4847109,433207.4832,0
1569283200,119440711,588435.8607,102.2765755,431814.2868,0
1569196800,125037039,586285.1737,101.9263603,432880.6266,0
1569110400,127097171,585054.1843,102.4265209,436635.1422,0
1569024000,127786988,582146.5446,110.4407725,439878.2192,0
1568937600,128318594,578115.8497,74.40863982,444380.1678,0
1568851200,123685568,584608.2526,94.17961736,441905.677,0
1568764800,123351393,589014.3874,89.48173971,443683.3079,0
1568678400,120057437,601580.5833,94.52764509,432467.7614,0
1568592000,120611800,627369.5709,95.42237582,427118.0578,0
1568505600,127613513,670838.0014,97.05767206,399119.7999,0
1568419200,123016852,674656.4221,96.98848151,401343.9149,0
1568332800,122998597,676746.0633,97.05189576,400951.9653,0
1568246400,120281331,670763.6125,97.78232308,400386.1275,0
1568160000,120924578,667833.3131,98.22231536,401606.9791,0
1568073600,121371620,668419.5396,96.89658299,401140.0793,0
1567987200,123041841,673279.5677,97.29163792,399453.3955,0
1567900800,121413872,676777.4359,95.9591401,401981.9421,0
1567814400,117999179,694317.0285,95.09630663,401568.2826,0
1567728000,118446049,677764.0707,95.42410915,465246.6028,0
1567641600,118151445,672652.69,95.6908349,464217.3256,0
1567555200,120958264,674350.5826,95.92745915,465790.1091,0
1567468800,120591919,673434.5172,95.75318983,466377.282,0
1567382400,116217271,675328.4386,95.70959811,466288.5426,0
1567296000,115321256,662613.5141,96.2283502,466345.2057,0
1567209600,113696268,671130.7951,96.62138497,464472.2808,0
1567123200,107265065,631825.7937,97.76644011,466260.6277,0
1567036800,107827469,620054.4508,97.78083011,474187.0285,0
1566950400,116037079,615516.0142,97.68310195,474238.6046,0
1566864000,116371900,616703.2326,98.69353427,474288.1382,0
1566777600,115409397,615123.1052,99.75003365,477707.0215,0
1566691200,117288613,611132.8314,98.04293446,484563.3607,0
1566604800,118117237,604272.9677,96.42963596,484767.1063,0
1566518400,114939837,601244.1126,95.04651934,481506.194,0
1566432000,113094436,602816.6729,94.05035566,489104.2005,0
1566345600,117325717,595803.9661,94.97795825,455845.3426,0
1566259200,117514504,578433.2743,97.61348172,445651.0063,0
1566172800,112611947,576314.9795,97.15852524,452643.3816,0
1566086400,108714063,583825.0524,96.88354173,452726.5422,0
1566000000,102710005,553007.0802,97.38148857,447922.6335,0
1565913600,101313790,536676.5017,97.44142577,449970.2175,0
1565827200,96675629,517313.9394,99.21569301,445140.8674,0
1565740800,105136857,503432.5656,96.01784789,439644.4823,0
1565654400,103919567,492229.8551,96.20879358,436020.3125,0
1565568000,105164713,484540.6976,96.05436391,436513.2999,0
1565481600,100825832,488142.4933,98.11419134,434080.886,0
1565395200,101209883,480647.21,98.15926479,430545.1662,0
1565308800,104874815,472856.3731,96.60102655,430692.7513,0
1565222400,108249512,478302.8986,94.07440004,431199.5829,0
1565136000,105822762,467911.0453,90.6245745,411800.087,0
1565049600,106979455,458765.1915,86.67841101,394865.3853,0
1564963200,103243127,463368.4619,86.00079327,398166.7231,0
1564876800,102453548,460858.9267,86.39759596,389872.043,0
1564790400,99770558,457957.2111,86.06222025,389705.869,0
1564704000,98278292,450838.5339,86.41032774,388411.3373,0
1564617600,95899734,438599.2865,86.8287201,388440.1372,0
1564531200,91974600,437162.4127,85.24510724,384477.6124,0
1564444800,91584802,433866.1329,83.73757682,399042.0338,0
1564358400,92162266,436333.0461,84.35309132,393625.4543,0
1564272000,90268076,435194.6582,83.83659745,379455.7356,0
1564185600,94427059,429780.4333,82.16519248,372119.7545,0
1564099200,87993292,400698.051,81.48604076,370903.3958,0
1564012800,84824281,391021.4401,81.59787934,378690.9994,0
1563926400,81178206,382320.9438,81.13256094,376124.5841,0
1563840000,78931356,363103.119,79.68434389,372912.8817,0
1563753600,75605670,335518.1947,79.68386031,370364.5057,0
1563667200,74898713,327140.0437,79.81218405,364998.3735,0
1563580800,70424398,318101.0795,79.81093042,365252.529,0
1563494400,66234872,293308.2632,80.80706521,363543.6914,0
1563408000,61276553,289792.1636,79.56756049,363866.5675,0
1563321600,52856494,266132.088,89.41373181,352769.5611,0
1563235200,58695628,257087.4162,86.66345987,340978.3315,0
1563148800,51689387,228420.9952,87.95036072,330790.804,0
1563062400,52912866,196555.9658,90.41863156,303663.1403,0
1562976000,53295626,194028.0545,91.13606501,272399.4541,0
1562889600,50908673,189413.5246,98.23895731,271459.6216,0
1562803200,52865139,183215.9805,97.72084946,266042.4913,0
1562716800,55091830,178921.8603,97.21206098,235232.0306,0
1562630400,54962843,175684.3311,92.630913,231095.2364,0
1562544000,54302050,177631.8286,79.68181294,200792.8308,0
1562457600,51580009,178904.6825,0,199425.2196,0
1562371200,50858891,177103.7748,0,180623.9533,0
1562284800,48204081,170014.0408,0,149736.456,0
1562198400,47697753,157902.9794,0,148253.2784,0
1562112000,43529555,149237.3663,0,141213.6473,0
1562025600,44057539,149530.0672,0,136070.5857,0
1561939200,42825469,147612.9498,0,132859.0019,0
1561852800,45898567,144063.2988,0,130524.8222,0
1561766400,45630033,146696.7787,0,128838.9451,0
1561680000,42656586,144578.9927,0,129097.9635,0
1561593600,46349432,138928.8172,0,127056.2681,0
1561507200,43745016,138473.0335,0,126933.113,0
1561420800,39341501,126479.6689,0,114685.9717,0
1561334400,38308759,124229.8505,0,106961.2775,0
1561248000,38408585,123806.8046,0,105911.0344,0
1561161600,37363402,126287.44,0,105045.0134,0
1561075200,34950500,128674.2508,0,104517.2731,0
1560988800,34712592,129288.2119,0,104476.148,0
1560902400,33930379,128213.3427,0,109096.6788,0
1560816000,34257552,125329.4505,0,107168.1772,0
1560729600,33214369,123892.607,0,107488.4484,0
1560643200,32967981,122904.7905,0,91564.53957,0
1560556800,32065112,121795.5407,0,90603.74713,0
1560470400,30500097,119735.0018,0,89971.74583,0
1560384000,31530979,120195.8564,0,90089.13022,0
1560297600,30815070,125878.5539,0,89152.198,0
1560211200,30627665,123998.6437,0,88352.65528,0
1560124800,27703081,119641.8959,0,87720.83824,0
1560038400,28738027,117933.466,0,86816.36528,0
1559952000,28999387,116313.9219,0,86188.29083,0
1559865600,29060808,116836.7628,0,86271.82848,0
1559779200,28398708,115380.9288,0,86223.12864,0
1559692800,27922526,115755.4349,0,85527.29139,0
1559606400,28203845,112644.1609,0,84393.50174,0
1559520000,28715704,106737.9251,0,84096.93975,0
1559433600,27746064,104888.1564,0,83556.76575,0
1559347200,27871459,104102.8611,0,77131.33848,0
1559260800,25818526,101328.595,0,76724.1835,0
1559174400,28037762,104140.5564,0,77085.70023,0
1559088000,27289765,100637.1096,0,76964.76505,0
1559001600,24954636,91927.4884,0,76742.22241,0
1558915200,23276297,87249.03291,0,76848.89538,0
1558828800,22868689,91259.38385,0,76126.05562,0
1558742400,22778051,91360.70512,0,73543.08933,0
1558656000,23719013,96753.06139,0,71832.37086,0
1558569600,23795450,97618.35412,0,71759.53743,0
1558483200,24104305,94805.52606,0,73822.8352,0
1558396800,24655297,97838.48016,0,76628.16749,0
1558310400,29405287,112901.8506,0,75864.69401,0
1558224000,27399594,117207.486,0,68615.36889,0
1558137600,27384800,112389.3951,0,65324.99473,0
1558051200,28841890,109059.5553,0,65546.23711,0
1557964800,41149879,166255.42,0,62243.4486,0
1557878400,35964745,165896.6973,0,70238.2337,0
1557792000,34092676,174422.777,0,70749.93135,0
1557705600,33745857,179403.8118,0,69709.22859,0
1557619200,34961723,182501.0336,0,73784.41881,0
1557532800,32925785,190234.4869,0,65611.4357,0
1557446400,31553305,184070.1493,0,66213.74209,0
1557360000,32579301,189249.4975,0,63145.54803,0
1557273600,32497039,190564.9387,0,61787.042,0
1557187200,33568121,192356.4323,0,62927.43365,0
1557100800,32690533,199041.2384,0,62538.39444,0
1557014400,32596523,196506.6494,0,63042.18622,0
1556928000,33381440,196708.5445,0,63153.47571,0
1556841600,32476061,198618.1946,0,62553.92829,0
1556755200,32722197,202051.2319,0,63302.93193,0
1556668800,33866351,204865.7129,0,60763.65815,0
1556582400,32426217,207275.7415,0,60444.82932,0
1556496000,33159608,208367.5254,0,60210.02016,0
1556409600,33363845,208576.1753,0,60165.00605,0
1556323200,33600692,212366.9068,0,61298.30964,0
1556236800,32297257,209477.6041,0,58790.25474,0
1556150400,33430263,201776.0925,0,59072.5953,0
1556064000,33638788,197665.9302,0,58717.14644,0
1555977600,34777916,202904.9942,0,59092.02728,0
1555891200,33459796,196475.6078,0,59171.20539,0
1555804800,34046456,195714.2791,0,59079.41506,0
1555718400,34138913,196054.1722,0,55041.78079,0
1555632000,33329144,190888.5682,0,54851.33397,0
1555545600,32216442,192889.7258,0,54645.36166,0
1555459200,30809255,184597.0941,0,54981.14082,0
1555372800,29625466,184812.6388,0,54817.6127,0
1555286400,31093458,184333.9934,0,54866.1453,0
1555200000,30066152,182739.6341,0,54893.71343,0
1555113600,30137860,183142.0758,0,54836.29418,0
1555027200,28202685,170677.106,0,54741.12599,0
1554940800,29865153,168358.7181,0,54950.20437,0
1554854400,28316545,160615.6835,0,55113.75321,0
1554768000,30051534,165975.5551,0,55111.71969,0
1554681600,29549849,168308.0766,0,54940.86915,0
1554595200,28481455,171286.1138,0,55018.01288,0
1554508800,27560794,165639.7259,0,55345.3355,0
1554422400,26600538,168283.2796,0,55454.30367,0
1554336000,27623461,171382.684,0,53913.27761,0
1554249600,27915741,169258.1156,0,53075.68479,0
1554163200,24610506,173496.6937,0,53152.81935,0
1554076800,24807741,174211.6643,0,37932.42772,0
1553990400,25047191,174800.6909,0,40195.12161,0
1553904000,24222173,167731.9645,0,39492.21117,0
1553817600,23743863,171572.1006,0,39477.95227,0
1553731200,23223623,165610.9463,0,39566.46109,0
1553644800,22319092,166200.7,0,39606.39491,0
1553558400,22175866,165540.9525,0,39658.00683,0
1553472000,21862502,160505.8513,0,39630.65891,0
1553385600,22282847,161774.6987,0,40695.84766,0
1553299200,21420249,156626.5648,0,41438.20686,0
1553212800,21238182,156612.2115,0,41461.55573,0
1553126400,22073646,157421.5233,0,41912.22792,0
1553040000,21584343,154770.8519,0,39843.95048,0
1552953600,21905062,158159.2924,0,39860.17564,0
1552867200,22058098,157850.9947,0,39923.16277,0
1552780800,21775255,153693.2171,0,40258.7528,0
1552694400,21640539,157237.0777,0,35183.57004,0
1552608000,21098307,158765.1968,0,35154.54974,0
1552521600,21267990,159993.9066,0,29196.43517,0
1552435200,21259741,158217.9132,0,31283.91583,0
1552348800,21904509,164029.5717,0,30927.90836,0
1552262400,21071415,154527.8307,0,30506.15659,0
1552176000,20413150,147664.5689,0,30682.82881,0
1552089600,20352506,151409.8051,0,31283.58106,0
1552003200,20507948,148986.1823,0,31118.956,0
1551916800,20500123,148026.0163,0,31228.05101,0
1551830400,20169905,146232.908,0,30373.4116,0
1551744000,18942132,149823.08,0,30270.37082,0
1551657600,20283843,154590.6791,0,30238.26223,0
1551571200,20101222,150222.1209,0,30174.80375,0
1551484800,20307220,149153.2868,0,30122.87899,0
1551398400,20072401,147277.137,0,29320.82144,0
1551312000,20545953,151139.8632,0,29371.16726,0
1551225600,20771191,151481.848,0,27096.69094,0
1551139200,20930487,150557.3802,0,26486.14958,0
1551052800,20002976,149924.8688,0,27579.13145,0
1550966400,23780970,149115.6885,0,27435.34467,0
1550880000,21975754,147448.6983,0,28585.97826,0
1550793600,21587397,147495.1968,0,28471.60761,0
1550707200,22391044,150043.8518,0,28773.78502,0
1550620800,21785728,150870.6925,0,28769.19529,0
